,Unnamed: 0,comment
7200,7200,Om boneng sehat selalu yaa...suka ketemu klo di kreta 😁
7201,7201,Tengkiyu legends 🙏
7202,7202,"Aku akan bangga jika orang2 pekerja nyata yg penuh perjuangan ini bisa mentertawakan seorang rocky gerung yg mencekoki anak2 muda dg gedavrus nya
agar generasi kita sadar bahwa hidup itu tdk hanya bicara tp kerja nyata"
7203,7203,Dua lejen yg menghibur jaman remaja kita dulu
7204,7204,Sekilas gw jd nostalgia waktu SD tiap siang nonton warkop gen 90’s ❤ thx om ded
7205,7205,"Om ded, om indro bang boneng sering"" dong di ajak tampil"
7206,7206,Om dedi next undang kurnia meiga dong kasiam skrng
7207,7207,mantappp
7208,7208,"Terima kasih Warkop dan Boneng yg sudah hadir menghibur anak2 90an.. film yg ditunggu2 pas libur lebaran, dulu tayangnya siang2 pas hr sabtu/minggu. Yg kocak ttg satpam leker 🤣"
7209,7209,SIAPA YANG PUNYA IDE BODOH  MENGUBAH TIM....MEMBUAT SEMUA SENIMAN MARAH DAN SEDIH?
7210,7210,"lama ga liat boneng,,kaget pas tau2 muncul di kkn desa penari"
7211,7211,"MasyaAllah pak hacan bin maun😂🤗sehat"" pak🤲"
7212,7212,"terima kasih om indro dan om boneng telah mengenalkan onde"" sama saya ."
7213,7213,Panjang umur para legend 🙏🙏🙏
7214,7214,Itu yang Pernah jadi hansip
7215,7215,Serunya ketemu kembali 😂
7216,7216,Syukur tu studio gk dihitung mundur dari 10.. kalo gk meledak tu studio
7217,7217,"Seniman sejati, gak cari kerja, tp kerjaan mencari dia. Mantaap pak Boneng otentik bgt dari dulu kepake Mulu kalo maen film. Semoga sehat dan bahagia selalu om Indro dan pak Boneng. Legend..👍👍"
7218,7218,❤❤❤❤❤❤❤❤❤😢😢😢😢😢😢😂😂😂😂😂😂😂😊😊😊😊😊😊😊
7219,7219,Lho aja yg ngomong ndrooo
7220,7220,LEGEND ❤❤❤❤SEHAT SELALU BT MEREKA❤❤❤❤
7221,7221,Menghibur massa kecil ku 9:48
7222,7222,Mantap
7223,7223,"Ini legen"" yang sebenernya datang tempat om Dedy merdeka merdeka merdeka 🎉"
7224,7224,"35:03 boneng dapet WA, HP nya samsung"
7225,7225,Boneng ketika pulkam naik sepeda ontel yang sangat masih teringat dimasa itu emang top👍
7226,7226,Sutradara kasih film dong buat mbah Boneng. Kangen liat Mbah Boneng acting.
7227,7227,"Ya Allah, kukira sudah meninggal beliau"
7228,7228,sebelom sinetron jamn dulu ngomongnya nonton sandiwara klo di daerahku
7229,7229,"""Onde-onde kesukaanku"""
7230,7230,"Sehat selalu utk om indro dan pak boneng,, terima kasih bnyak dg karya panjengan. Masa kecilku penuh tawa 🙏🙏🙏

Terima kash  om dedy jg"
7231,7231,"Pahlawan penghibur sobat² kelahiram 90's wkwkwkwk
Thanks a lot legends comedy indonesia 🎉🎉🎉"
7232,7232,"Legend🔥
Om ded sangat menghargai seniornya,respect"
7233,7233,"Om Deddy jadi keliatan ""kecil"""
7234,7234,"Duh om Indro maaf, keseringan motong om Boneng lagi bicara, jadinya saya gak dapet story lengkap beliau. Sepertinya om Boneng harus diundang secara khusus."
7235,7235,"Sehat2 om Boneng dan om Indro, terimakasih om ded udah nampilin 2 bintang tamu terbaik"
7236,7236,Saya mikir beliau juga udah gada 😅
7237,7237,"loh om indro ada dimana² kemarin PWK, trus Agak Laen skrg dj sini"
7238,7238,ONDEEEE ONDEEEEE😍
7239,7239,"Dari zaman Rumah masa depan TVRI, film2 warkop dinding Boneng, legend"
7240,7240,"2 Legend penghibur lara masa kecil gw...80-90an, momok Boneng menjadi celetukan di setiap candaan di masa itu"
7241,7241,2 Legends ❤❤❤
7242,7242,"ini benar benar lawak, suasana dapat bgt   . . .  wkkkwkwkwkwkkwkw"
7243,7243,Om Dedi tolong saya suami saya pergi dengan pelakor serius om
7244,7244,legend warkop akhirnya ngumpul. Sehat selalu om om semua
7245,7245,"Trimakasih om Indro, om Boneng telah menghibur masa kecil kami 🙏😇👏"
7246,7246,waaah 3 orang ini artis ...the real artiissss❤❤❤
7247,7247,Fortunela & eva arnas kmn om? 😂😂😂
7248,7248,onde onde
7249,7249,"Keinget kepala om indro di pukul sama om boneng😂,, trimakasih om"" Semua telah memeberi biburan waktu kecil om,, ❤❤"
7250,7250,"Naik becak masuk empang
Emang gk ada lawan warkop"
7251,7251,"siap dengkulmu! disundul boneng 🤣

sehat² kalian ya.."
7252,7252,Satpam LaKer !!! Langsung Kerja !!
7253,7253,legend tetap legend
7254,7254,"*_Kami seniman nafasnya karya, gak peduli laku gak laku tetap berkarya_*

~ Indro Warkop CTD 170823 ~"
7255,7255,"Om indro,om boneng,,aq dag umur 39 nie,,,inget nomton kalian sangat bhagia saat masa kecilq"
7256,7256,Makanan kesukaan gue..onde..onde..
7257,7257,"2 legend yg menginspirasi untuk membuat pertemanan menjadi lebih rasa persaudaraan dengan komedi dan juga pelawakan nya , terima kasih banyak om 🙏 dan semoga sehat dan selalu dalam lindungan Tuhan YME"
7258,7258,"Legend....legend...legend..,,masa aku kecil  terima kadih om ded menghadirkan legend."
7259,7259,Langsung ingat Scene “pelatihan Satpam”😂
7260,7260,"Legenda Indonesia,sehat2 om Indro dan om Boneng"
7261,7261,Seniman sejati ini.
7262,7262,"30:41 wau apa w tua ya w juga nglamin w kelahiram 90 dulu nonton di jatinegara sama pasar mingu sama blok m, sekarang udh jdi ruko"
7263,7263,Dua dua nya legend❤❤
7264,7264,Makanan kesukaan saya ...onde onde#the legendbof om boneng😅
7265,7265,Masih inget pas scene pak dhe boneng pas jadi orgil trus ngospek trio warkop 😅
7266,7266,Trimaksihh telah menemani masa kecil ku 😊😊😊.. masyallah sehat2 seger2
7267,7267,Ingat pelatih satpam hajar kepala Indro.
7268,7268,"Kalo di film DKI, pak Boneng ini suka jadi dokter palsu, korban nya ya pemain DKI🤣dan dia sering jadi hansip asal mukul kepala orang aja🤣"
7269,7269,Salam dr Papua.. makasih om Dedy c
7270,7270,Terharu bisa lihat lagi Pakdhe Indro & Pakdhe Boneng dalam satu frame. Jadi kangen Pakdhe Dono & Pakdhe Kasino
7271,7271,"Makasih bang dedy , sehat2 legend om diding om indro"
7272,7272,"Pak dhe Boneng, sehat selalu"
7273,7273,"Om Diding, om Dadang kembarannya mana??😅"
7274,7274,Satpam LAKER 💯...
7275,7275,onde-onde....
7276,7276,"SAYA BIKIN KONTEN SEPI TERUS 😭
WALAUPUN SEPI HARUS SEMANGAT BUAT KALIAN SEMUA ,💟💟💟..."
7277,7277,Sehat sehat om boneng
7278,7278,COBA OM DED UNDANG RUSMAN PENGEN TAU PANJANGAN DAGU RUSMAN ATAU OM DED :)
7279,7279,Kalau di layar tancap warkop film yg dy tunggu
7280,7280,"Om Boneng dan om Indro the Legend, menghibur masa remaja lewat karya karyanya👍 sehat selalu om Boneng dan om Indro"
7281,7281,"Thanks Bah Boneng dan Pak de Indro, telah mengajarkan kami untuk tertawa dengan karya2 kalian, kalian semua lagend❤"
7282,7282,"Liat beliau, Langsung ingat scene onde2 😄 Legend 💯😁"
7283,7283,Kata om Indro:kami seniman itu berkarya selama bernafas maka akan terus berkarya.keren om .bukan yang sensasi
7284,7284,"Alhamdulillah, akhirnya ada duet 2 legenda, sehat selalu pakdhe Indro dan pakdhe Boneng 👏"
7285,7285,Keren
7286,7286,"akhirnya ketemu sama main tandem zaman dulu Warkop, ada om boneng satu ini pokoknya lucu aja"
7287,7287,2 Lengend Hadir mantap🔥🔥🔥
7288,7288,"SINETRON tahun barapa kalian tau klo kepanjangan dari ""Sinema Elektronik"""
7289,7289,Dua living legend yang selalu menghiasi sabtu siang saya di layar RCTI waktu masih bocil 😁
7290,7290,"Sehat selalu om indro , om boneng 
Terimakasih menghibur masa kecillku menjadi begitu lucu
Ditunggu karya-karyanya lagi❤❤"
7291,7291,Ada kang satpam
7292,7292,Respect 🙏😇
7293,7293,"Lagend, raja komedi indonesia"
7294,7294,2 legend mengocok perut sekali kompor gas 🔥🔥🔥
7295,7295,"Aktor2 lama itu kl lg akting bnr2 dihayati jdnya gak kaku kyk artis2 jaman skrg, lawakan nya pun natural, kl skrg lawakan dibuat2 jd gak ada lucunya, sy yakin rata2 aktor lama itu kl akting gak pk naskah, sehat buat om indro dan om boneng, ini termasuk aktor2 idola sy👍🙏"
7296,7296,Komandan dan calon security reunian❤😊
7297,7297,"Ya Allah aku kira udh gak ada lho, soalnya gak pernah kelihatan"
7298,7298,"Bukan masalah rupa tp karya yg berbicara, LEGENDARIS"
7299,7299,Jadi inget Onde2 😆😆😆
7300,7300,Lebih baik mengundang orang seperti ini bang dady.. dripd  kaya  video kemarin ngamuk sama kamu..
7301,7301,"Knp para legend lawak jd banyak yg duo ya? Indro-Boneng, Bolot-Malih, Kadir-Doyok, Tarzan-Tesi, semoga mereka sehat2, dan Om Deddy ngundang mereka ya 😬, dibuatin acara dong buat para2 legend lawak Om Ded 🙂👍"
7302,7302,Susana warkop DKI ad om boneng mksih utk kenangan masa kecil saya❤
7303,7303,Ini ygterkenal karena silauan gigi mya hahahaha
7304,7304,Tapi karyanya tak akan pernah MATI.
7305,7305,Om ded. Boleh juga tu di bikinin podcash nya buat artis2 jaman dulu om. Buat nostalgianya para bapak2 😅
7306,7306,27menit tim gercep
7307,7307,Uwihh
7308,7308,"Naaahh nggundang tu yg seperti ini legendaris,,ngundang ko LL yg cari sensasi tinggi om Deddy 😂"
7309,7309,Om Dedi Dagunya tambah panjang.... 😂😂😂
7310,7310,Mantap..
7311,7311,Sehat terus om Indro dan om Boneng alfatiha untuk om Indro dan kasino
7312,7312,"🇮🇩🇮🇩🇮🇩salam merdeka...sekali merdeka tetap merdeka....sehat² selalu ""the legend"""
7313,7313,Yg jd hansip di warkop gokil.
7314,7314,"Akhirnya muncul lg, dulu waktu kerja dijakarta di counter pulsa dia salah 1 langganan yg beli pulsa 😂"
7315,7315,"Selamat Hari Kemerdekaan RI yang ke-78, semoga Indonesia makin maju, makin kuat, dan makin sejahtera rakyatnya!"
7316,7316,"Undang yadi sembako,"
7317,7317,Gue inget om boneng inget warkop latihan satpam laker... 😂😂😂
7318,7318,Legend om Boneng 😁😁onde onde😂😂😂😂pling ngakakk klu mkn kue klepon😀😀😀😀
7319,7319,Moga séhat2 terus legend2 kita ini
7320,7320,Mandala effect 😂😂
7321,7321,"Bersanding sama om indro dan om boneng, om deddy bisa kita panggil dek deddy😂"
7322,7322,"Ya ini yg namanya legend, beliau² yg udah tenar di masa stasiun tv cm ada TVRI dan sampai sekarang masih ada, terimakasih om boneng dan pakde indro sudah menghibur kita di masa kecil 🙏
Semoga selalu sehat 🤲"
7323,7323,Sehat terus legenda komedi Indonesia om indro dan bang didi boneng
7324,7324,Satpam Laker 😁 ini diding apa dadang ? Hahahahahah
7325,7325,Itu suara ketawa double apa gimana ya? Menit 1.42
7326,7326,Legend...👍👍👍
7327,7327,Pagi pagi lihat podcast pakde Indro dan uwak Boneng.... mantap
7328,7328,Bang Diding adalah sutradara teater remaja th 80 an.. Komeng salah satu aktor nya . Sy juga sama sama aktif teater Jakpus  th 80 dan 90 an.
7329,7329,"Legend Cikini anak2 ikajeh... Ya Allah,penuh memori tu kampus..Ndan Dedy, terimakasih banyak...

Om Didi n om Indro.. love u so much om... insyaAllah sehat selalu...😊"
7330,7330,"Sehat selalu N pnjang umur Pak Boneng ,Om Indro"
7331,7331,undang laurend hutagalung dong
7332,7332,Baru tahu pencetus nama sinetron om aswendo atmowiloto.
7333,7333,Dua legend yg tak tergantikan😂😂
7334,7334,"Warkop...tontonan terfavorit dijamannya. Jaman dulu yg suka nonton warkop, yukkk kasih jempolnya👍. MERDEKA 🎉 Dirgahayu negeriku 🇮🇩"
7335,7335,Komedian yg sangat menghibur jaman aku SD ♥️♥️
7336,7336,Sang LEGEND akhrinya muncuL berdua..❤❤❤
7337,7337,Para legenda 😊😊😊
7338,7338,❤
7339,7339,Lejen🫡🫡🫡
7340,7340,"hiburan waktu sd  ,"
7341,7341,asli legend😊
7342,7342,"Kaya om indo ndk prnh ktmu ktmu pemain lama legend judulnya ,tnggu ada yg mempertumukan baru ketemu"
7343,7343,2 legends lawak   yg telah menghiasi layar kaca TV tahun 80 90 an   mksih om deddy udah datangin 2 legends om diding Boneng & om indro Warkop   mudhan mereka ber2 sehat panjang umur
7344,7344,diding boneng dan warkop legenda komedian yg menemani decak tawa kami sejak kecil
7345,7345,"alhamdulillah masih di beri kesehatan umur panjang bagi seniman komedian legenda Indonesia.

Thanks paman deddy sudah mengundang beliau..


kami seketika rindu adegan beliau yang menjadi letnan satpam pas training camp anggota2 😁"
7346,7346,"Ngomongin berita hoax Indro meninggal, Jd keinget film warkop yg waktu itu ada adegan kasino jd loper koran jualan trs bilang ""seorang lgi kena tipu, seorang lagi kena tipu"". Media yg beritain terinspirasi SM warkop kali ya😂😂😂"
7347,7347,Wawwwww akhirnyaaa request tahun sebelumnyaa alhamdulillaaaah
7348,7348,"legend yg menghibur waktu kecil tekan remaja , kalo nonton layar tancep pasti puter film ""Dono "" , terima kasih om Deddy Corbuzier 👍👍👍"
7349,7349,"Ya Allah, terharu bgt, bisa Liat Pak Boneng, om Indo, terima Kasich selalu menemani Dan menghibur Dr saya kecil sampe skrg saya sdh Tua, Alhamdulillah mereka msh sehat walafiat, awet muda msh semangat❤❤❤"
7350,7350,Udah ratusan orang pake nama alias boneng
7351,7351,Mereka legend2. Mereka hebat2
7352,7352,Om boneng. Jadinya demen onde2 apa klepon?
7353,7353,Kakak boneng
7354,7354,Akhirnya....ini dia yg ditunggu tunggu boss!!!🎉🎉🎉🎉
7355,7355,Hy guys
7356,7356,dan sampai sekarang *maaf klo ada gigi yg tonngos disebutnya boneng.. long live legend
7357,7357,Legenda...membuat masa-masa kecil kami jadi indah...
7358,7358,Mantap ❤
7359,7359,Makasih om udah ngibur masa kecil kami
7360,7360,"20:54 bener kali w doang kelahiran 90 pas k tim bingung, dulu w usia 15-17 tahuan enk loh beda sekarang"
7361,7361,"BERITA KAYA GITU DIMULAI DARI KASINO

""SEORANG TENTARA KENA TIPU""

""DUA ORANG TENTARA KENA TIPU""

😂"
7362,7362,jadi keinget bg boneng pas di warkop.. yg kue onde onde 😂😂😂
7363,7363,Om Bokir 😍😍😍😍😍❤️❤️❤️❤️
7364,7364,Legend
7365,7365,Baru tahu sejarahnya sinetron
7366,7366,Sangat tersentuh melihat 2 Legenda seniman Tanah Air... kalau melihat mereka dan mendengar sejarah mereka didunia per televisian... sangat miris... sekarang yg muncul ditelevisi bukan seniman semua... hanya mengandalkan tampang ganteng dan cantik doank... melihat dan mendengar mereka jadi sadar betapa degradasinya dunia film dan pertelevisian Indonesia 😢
7367,7367,Boneng ga kebagian ngomong..hhmmm
7368,7368,"Sehat sehat terus om Indro om Boneng,keinget waktu maen di warkop jadi satpam..."
7369,7369,Living legend
7370,7370,Masih ingat banget pas Om Boneng pukul Om Dono 😂
7371,7371,Jadi inget lirik lagu : Parampa cumpa rae...
7372,7372,Yes akhirnya ada popcast berkualitas kembali setelah 1minggu nge bahas berita GJ. Yang ini bakal saya tonton full sampe selesai.
7373,7373,Koran Meteor Om legend itu Foto2 korban MD bahkan tidak disensor hahaha
7374,7374,Legend
7375,7375,Onde2nya masih ada ga om boneng?
7376,7376,Om boneng 😂
7377,7377,"andai om kasino om dono masih ada mungkin masih bisa nntn mereka ngelawak ber4, hormat legend🫡"
7378,7378,"SCENE FAVORIT SAYA PAS DI FILM WARKOP,  PAS CALON CALON SATPAM NYA PADA MANDI TRUS DISURUH KUMPUL SAMA PAK BONENG ABIS ITU BILIK TMPT MANDI NYA MELEDAK HAHAHA LEGEND 🙏🙏🙏"
7379,7379,"yang paling saya inget sama om didi boneng adalah waktu makan onde2 d film warkop😀😀
legend....."
7380,7380,Anjaaaayani... pakde indro pakde diding... lgsg klik nonton pengen tau kabar terbaru living legend.. sehat2 pakde berdua.. sukses terussss....
7381,7381,"Entah kenapa suka ada orang nyangka ,om boneng itu ,pak  Bokir alm ,suka ada yg  gak bisa ngebedain ...😅, Padahal mah jelas2 beda..KLO pak haji bokir itu yg selalu ada di film suzana ...pak boneng yg di film warkop .."
7382,7382,peoplepehour
7383,7383,Idola waktu kecil
7384,7384,Tak prnah tergantikan pokoknya
7385,7385,Selamat ulang tahun buat Indonesiaku yang ke 78 Merdeka.. Pas banget legenda komedi yang bikin kita ketawa sepanjang masa. Sehat dan Panjang umur bang indro dan om boneng
7386,7386,Org pada upcara adsense mlu yg dpkirin
7387,7387,Duo living legend
7388,7388,Pelatih satpam lasker😅😅😅 sehat terus om
7389,7389,Legend
7390,7390,"Sehat selalu ya om Indro, om Boneng. Lanjutkan berkarya sukses selalu ya"
7391,7391,wooww banyak jurnalis berkualitas 🤭🤭
7392,7392,Legend berkumpul 🙏🙏
7393,7393,"Lihat kan. Dulu tu karakter tolol diperankan orang2 intelek, mereka menguasai bidangnya dan komunikatif kalau diajak bicara"
7394,7394,Legend ❤
7395,7395,mbah boneng inget pas jd pelatih satpam di film warkop 😂😂 kocak abiss
7396,7396,Hansip bukan sembarang hansip giginya bisa nyala biru dan merah
7397,7397,Lngsung teringat Satpam laker 😂
7398,7398,"Om sering² undang legend kayak gini, pasti penuh cerita dan inspirasi"
7399,7399,👍👍👍👍👍👍
7400,7400,"Ya Allah yg selalu meneman masa"" kecil qu legend lah pokok. Nya"
7401,7401,anjir gw tiba tiba inget pas dia makan klepon di film 😂😂
7402,7402,Kangen acara jaman dulu😢
7403,7403,Baru tau sinetron=sinema elektronik
7404,7404,Duo legend yang sudah ter akreditasi A❤😁
7405,7405,Pak pak noh pak ??? Yahh dia gua tipu gua lari....
7406,7406,Merdeka❤‍🔥
7407,7407,Jadi inget adegan pak boneng ngebom kamar mandi pas pelatihan satpam 😅
7408,7408,om boneng lucu
7409,7409,"Sik ayem dhe, sehat kagem poro pakde lan simbah❤"
7410,7410,"Om Boneng adalah legenda yang pernah berperan sebagai anggota Reserse, Polisi yang membuat warkop kelabakan sampai bingungnya klepon di isi obat tidur...."
7411,7411,Om Dedy undang Pak Dedy Mizwar dong
7412,7412,🔥🔥
7413,7413,inget zaman jadi satpam 😢
7414,7414,Undang Pak Mulyono (ex KSAD) Dong om ded
7415,7415,absolutely legend!!!!!
7416,7416,Panjang umur 😊
7417,7417,"Teringat Satpam Laker ,awas om indro nanti di bom sama om boneng😂😂😂"
7418,7418,"Masha Allah akhirnya bisa reuni juga pak Boneng & om Indro.


Om Ded, sekalian donk undang Warkop DKI angel nya itu, terutama Fortunella.


Kabar nya sih om Indro aja ga tau dimana Fortunella skrg, siapa tau nih om Ded bisa tuh."
7419,7419,Kereeen! 🔥❤
7420,7420,"Alhamdulillah,,, semoga  sehat sehat selalu ,,,  dan trimakasih sudah menghibur,,,❤❤❤"
7421,7421,"Seniman itu nyawanya karya, legeeeeendddd 🙏🙏🙏🙏"
7422,7422,Selamat pagi om DEDDY Semoga sehat sllu Aamiin
7423,7423,Jadi ingat salah satu adegan film warkop saat kasino jd penjual koran😅supaya laku koran ny jual berita hoax😅
7424,7424,6:49 jadi ke inget scene kasino jual koran 😂🤣
7425,7425,Sehat selalu legend....❤❤
7426,7426,"Legends Never Die, sehat terus om Indro dan om Boneng."
7427,7427,Hadirrr
7428,7428,👍🏼
7429,7429,"Langsung inget pas adegan mas boneng ngospek trio warkop jd satpam . . .,,😄😄 kocak  parah"
7430,7430,Semoga Kemerdekaan dirasakan untuk Seluruh Rakyat Indonesia.
7431,7431,"""Mengganggu kenikmatan aja, siapa sihh?"" - Coach Satpam Laker -"
7432,7432,Sesepuh desa penari 😅
